table,column,dtype,bins,distinct_count
movie_keyword,movie_id,int,"[2.0, 37545.0, 73573.0, 104761.0, 139059.0, 171935.0, 204708.0, 252439.0, 281195.0, 286230.0, 316352.0, 341985.0, 378127.0, 401257.0, 465042.0, 500581.0, 548780.0, 585606.0, 615357.0, 652993.0, 693064.0, 748753.0, 790543.0, 824418.0, 855715.0, 878857.0, 916347.0, 943344.0, 985099.0, 1037409.0, 1078456.0, 1115093.0, 1148965.0, 1180166.0, 1201222.0, 1256429.0, 1280826.0, 1303123.0, 1335059.0, 1367086.0, 1402376.0, 1436621.0, 1452476.0, 1489422.0, 1528426.0, 1560443.0, 1605648.0, 1634880.0, 1639660.0, 1643604.0, 1649769.0, 1656216.0, 1662382.0, 1667035.0, 1672527.0, 1676274.0, 1681087.0, 1685498.0, 1689772.0, 1694290.0, 1699465.0, 1704742.0, 1709030.0, 1713694.0, 1716398.0, 1720853.0, 1724937.0, 1729296.0, 1732931.0, 1736031.0, 1739646.0, 1742764.0, 1746551.0, 1750468.0, 1755141.0, 1759078.0, 1762412.0, 1767087.0, 1771247.0, 1775569.0, 1779600.0, 1783677.0, 1788292.0, 1791852.0, 1795735.0, 1800329.0, 1804211.0, 1809913.0, 1813065.0, 1816811.0, 1823625.0, 1828386.0, 1834757.0, 1839672.0, 1843389.0, 1846684.0, 1851759.0, 1858303.0, 1866387.0, 1871543.0, 1877054.0, 1881085.0, 1885366.0, 1889738.0, 1894090.0, 1898390.0, 1902682.0, 1906451.0, 1910828.0, 1915664.0, 1919623.0, 1923646.0, 1927741.0, 1931566.0, 1935784.0, 1939209.0, 1943647.0, 1948270.0, 1953558.0, 1957349.0, 1960932.0, 1965582.0, 1969820.0, 1974241.0, 1979624.0, 1984531.0, 1988834.0, 1993455.0, 1997568.0, 2002085.0, 2006085.0, 2010992.0, 2017697.0, 2020701.0, 2025968.0, 2032058.0, 2037521.0, 2043375.0, 2049753.0, 2054457.0, 2058988.0, 2064414.0, 2069151.0, 2073879.0, 2078276.0, 2082605.0, 2087979.0, 2092855.0, 2096759.0, 2101386.0, 2106316.0, 2110975.0, 2116145.0, 2120555.0, 2125999.0, 2130098.0, 2134658.0, 2138590.0, 2142348.0, 2147999.0, 2153399.0, 2156849.0, 2160760.0, 2167780.0, 2173031.0, 2177371.0, 2182838.0, 2187255.0, 2192476.0, 2197975.0, 2201742.0, 2206048.0, 2208955.0, 2213796.0, 2218300.0, 2221699.0, 2226782.0, 2231355.0, 2235842.0, 2239979.0, 2243835.0, 2247387.0, 2251517.0, 2256340.0, 2261042.0, 2265089.0, 2269545.0, 2274442.0, 2277169.0, 2280993.0, 2285142.0, 2289207.0, 2293163.0, 2296731.0, 2300846.0, 2304773.0, 2307953.0, 2311175.0, 2315191.0, 2319297.0, 2322792.0, 2326402.0, 2330941.0, 2335632.0, 2338540.0, 2342859.0, 2346097.0, 2349349.0, 2352070.0, 2355520.0, 2359163.0, 2361836.0, 2365295.0, 2368684.0, 2371996.0, 2374859.0, 2378013.0, 2380536.0, 2383377.0, 2385905.0, 2388676.0, 2392314.0, 2395681.0, 2398812.0, 2401794.0, 2404504.0, 2407801.0, 2411063.0, 2414072.0, 2417413.0, 2420508.0, 2423824.0, 2427098.0, 2430383.0, 2433648.0, 2437789.0, 2442802.0, 2446312.0, 2450785.0, 2455287.0, 2459612.0, 2465443.0, 2470455.0, 2474947.0, 2480898.0, 2486683.0, 2490577.0, 2494905.0, 2499129.0, 2503064.0, 2507103.0, 2510866.0, 2514851.0, 2520271.0, 2525971.0]",499523
movie_keyword,keyword_id,int,"[1.0, 3.0, 42.0, 52.0, 62.0, 76.0, 107.0, 117.0, 125.0, 137.0, 141.0, 186.0, 213.0, 229.0, 236.0, 245.0, 257.0, 275.0, 317.0, 335.0, 347.0, 353.0, 359.0, 373.0, 382.0, 395.0, 404.0, 426.0, 455.0, 480.0, 496.0, 508.0, 548.0, 576.0, 613.0, 650.0, 680.0, 722.0, 748.0, 772.0, 785.0, 797.0, 816.0, 829.0, 843.0, 865.0, 870.0, 877.0, 903.0, 917.0, 947.0, 989.0, 1016.0, 1046.0, 1073.0, 1105.0, 1135.0, 1198.0, 1291.0, 1371.0, 1389.0, 1443.0, 1521.0, 1559.0, 1584.0, 1615.0, 1658.0, 1697.0, 1727.0, 1741.0, 1766.0, 1806.0, 1876.0, 1915.0, 1962.0, 2021.0, 2069.0, 2109.0, 2146.0, 2194.0, 2221.0, 2276.0, 2359.0, 2418.0, 2484.0, 2488.0, 2529.0, 2565.0, 2632.0, 2708.0, 2810.0, 2849.0, 2864.0, 2885.0, 2906.0, 2973.0, 3027.0, 3081.0, 3156.0, 3226.0, 3266.0, 3311.0, 3338.0, 3411.0, 3480.0, 3522.0, 3585.0, 3636.0, 3658.0, 3663.0, 3710.0, 3784.0, 3880.0, 3975.0, 4075.0, 4226.0, 4333.0, 4456.0, 4573.0, 4619.0, 4703.0, 4834.0, 4923.0, 4994.0, 5150.0, 5265.0, 5366.0, 5523.0, 5603.0, 5717.0, 5810.0, 5890.0, 5980.0, 6071.0, 6201.0, 6277.0, 6406.0, 6508.0, 6765.0, 6976.0, 7087.0, 7246.0, 7358.0, 7469.0, 7599.0, 7639.0, 7740.0, 7776.0, 7864.0, 8002.0, 8195.0, 8396.0, 8540.0, 8699.0, 8821.0, 9037.0, 9288.0, 9536.0, 9809.0, 9997.0, 10190.0, 10440.0, 10701.0, 10845.0, 11108.0, 11373.0, 11577.0, 11694.0, 11895.0, 12015.0, 12176.0, 12458.0, 12866.0, 13220.0, 13562.0, 13787.0, 14140.0, 14485.0, 14763.0, 15104.0, 15495.0, 15855.0, 16137.0, 16264.0, 16278.0, 16496.0, 16865.0, 17222.0, 17790.0, 18607.0, 18994.0, 19759.0, 20099.0, 20324.0, 20344.0, 20699.0, 21154.0, 21489.0, 21989.0, 22373.0, 23082.0, 24047.0, 24415.0, 24990.0, 25706.0, 26490.0, 27125.0, 27663.0, 28526.0, 29029.0, 29329.0, 30471.0, 31233.0, 32204.0, 33437.0, 34312.0, 35053.0, 36146.0, 37214.0, 38375.0, 39789.0, 40910.0, 42252.0, 43953.0, 45358.0, 46853.0, 48852.0, 50976.0, 53536.0, 56078.0, 58699.0, 60513.0, 63051.0, 65822.0, 69630.0, 71711.0, 72812.0, 74649.0, 77197.0, 80762.0, 85102.0, 90714.0, 97916.0, 107133.0, 119031.0, 134170.0]",129542
movie_link,id,int,"[1.0, 118.0, 238.0, 353.0, 473.0, 588.0, 708.0, 828.0, 943.0, 1063.0, 1178.0, 1298.0, 1418.0, 1533.0, 1653.0, 1773.0, 1888.0, 2008.0, 2123.0, 2243.0, 2363.0, 2478.0, 2598.0, 2718.0, 2833.0, 2953.0, 3068.0, 3188.0, 3308.0, 3423.0, 3543.0, 3663.0, 3778.0, 3898.0, 4013.0, 4133.0, 4253.0, 4368.0, 4488.0, 4603.0, 4723.0, 4843.0, 4958.0, 5078.0, 5194.0, 5314.0, 5430.0, 5550.0, 5666.0, 5786.0, 5902.0, 6022.0, 6142.0, 6258.0, 6378.0, 6494.0, 6614.0, 6730.0, 6850.0, 6966.0, 7086.0, 7202.0, 7322.0, 7438.0, 7558.0, 7674.0, 7794.0, 7910.0, 8030.0, 8146.0, 8266.0, 8382.0, 8502.0, 8622.0, 8738.0, 8858.0, 8974.0, 9094.0, 9210.0, 9330.0, 9446.0, 9566.0, 9682.0, 9802.0, 9918.0, 10037.0, 10154.0, 10274.0, 10391.0, 10508.0, 10628.0, 10745.0, 10865.0, 10982.0, 11099.0, 11219.0, 11336.0, 11453.0, 11573.0, 11690.0, 11807.0, 11927.0, 12044.0, 12164.0, 12281.0, 12398.0, 12518.0, 12635.0, 12752.0, 12872.0, 12989.0, 13106.0, 13226.0, 13343.0, 13463.0, 13580.0, 13697.0, 13817.0, 13934.0, 14051.0, 14171.0, 14288.0, 14408.0, 14525.0, 14642.0, 14762.0, 14879.0, 14996.0, 15115.0, 15233.0, 15351.0, 15469.0, 15587.0, 15705.0, 15823.0, 15941.0, 16059.0, 16177.0, 16295.0, 16413.0, 16531.0, 16649.0, 16767.0, 16887.0, 17005.0, 17123.0, 17241.0, 17359.0, 17477.0, 17595.0, 17713.0, 17831.0, 17949.0, 18067.0, 18185.0, 18303.0, 18421.0, 18539.0, 18657.0, 18775.0, 18893.0, 19011.0, 19129.0, 19249.0, 19367.0, 19485.0, 19603.0, 19721.0, 19839.0, 19957.0, 20074.0, 20192.0, 20310.0, 20429.0, 20547.0, 20665.0, 20783.0, 20901.0, 21019.0, 21137.0, 21255.0, 21373.0, 21491.0, 21610.0, 21728.0, 21846.0, 21964.0, 22082.0, 22200.0, 22318.0, 22436.0, 22554.0, 22672.0, 22790.0, 22909.0, 23027.0, 23145.0, 23263.0, 23381.0, 23499.0, 23617.0, 23735.0, 23853.0, 23971.0, 24090.0, 24208.0, 24326.0, 24444.0, 24562.0, 24680.0, 24798.0, 24916.0, 25034.0, 25152.0, 25271.0, 25389.0, 25507.0, 25625.0, 25743.0, 25861.0, 25979.0, 26097.0, 26215.0, 26333.0, 26452.0, 26570.0, 26688.0, 26806.0, 26924.0, 27042.0, 27160.0, 27278.0, 27396.0, 27514.0, 27633.0, 27751.0, 27869.0, 27987.0, 28105.0, 28223.0, 28341.0, 28459.0, 28577.0, 28695.0, 28814.0, 28932.0, 29050.0, 29168.0, 29286.0, 29404.0, 29522.0, 29640.0, 29758.0, 29876.0, 29997.0]",27196
movie_link,movie_id,int,"[2.0, 619.0, 1549.0, 2652.0, 4440.0, 5891.0, 6597.0, 7302.0, 7308.0, 7318.0, 7325.0, 7335.0, 7339.0, 7349.0, 7358.0, 7365.0, 7383.0, 7737.0, 8087.0, 8691.0, 8805.0, 9240.0, 10565.0, 11108.0, 11118.0, 11135.0, 11156.0, 11176.0, 11191.0, 11206.0, 11226.0, 11251.0, 12195.0, 13942.0, 14685.0, 15711.0, 15747.0, 16827.0, 19086.0, 19606.0, 20435.0, 22072.0, 23549.0, 24464.0, 26286.0, 27869.0, 29086.0, 32058.0, 32442.0, 33862.0, 34257.0, 35319.0, 36138.0, 38590.0, 38890.0, 41832.0, 42377.0, 43074.0, 44034.0, 44055.0, 44607.0, 46738.0, 51203.0, 52029.0, 52894.0, 52927.0, 53164.0, 54291.0, 54474.0, 55312.0, 55507.0, 55614.0, 55774.0, 59896.0, 60337.0, 60341.0, 60936.0, 62138.0, 64450.0, 68182.0, 69890.0, 70344.0, 71412.0, 71438.0, 71477.0, 71609.0, 72637.0, 72674.0, 72716.0, 72757.0, 73021.0, 73710.0, 74517.0, 74547.0, 74571.0, 74628.0, 74672.0, 74688.0, 75076.0, 76668.0, 78225.0, 79712.0, 81186.0, 81443.0, 81493.0, 81673.0, 82837.0, 84071.0, 84086.0, 84105.0, 84121.0, 84142.0, 84157.0, 84163.0, 84262.0, 85449.0, 85707.0, 90757.0, 91762.0, 93602.0, 95690.0, 96348.0, 97052.0, 97106.0, 97441.0, 97760.0, 99571.0, 100343.0, 101935.0, 105944.0, 107217.0, 108589.0, 109955.0, 109973.0, 109997.0, 110009.0, 110014.0, 110433.0, 110707.0, 110738.0, 110763.0, 110788.0, 110807.0, 110840.0, 110874.0, 110894.0, 110913.0, 110934.0, 111998.0, 113474.0, 114555.0, 116109.0, 117043.0, 120115.0, 121236.0, 121835.0, 122584.0, 122593.0, 122602.0, 122611.0, 122620.0, 122628.0, 122635.0, 122646.0, 122656.0, 122665.0, 122666.0, 122674.0, 122687.0, 122693.0, 122700.0, 123380.0, 124518.0, 125885.0, 126283.0, 128718.0, 129466.0, 129956.0, 129983.0, 130264.0, 131539.0, 132249.0, 132370.0, 132443.0, 132809.0, 133187.0, 133213.0, 133346.0, 133643.0, 135117.0, 135152.0, 135174.0, 135206.0, 135232.0, 135668.0, 135852.0, 136006.0, 136120.0, 137908.0, 138574.0, 138675.0, 138728.0, 138910.0, 138921.0, 138928.0, 138934.0, 139148.0, 140857.0, 141554.0, 141623.0, 142280.0, 142295.0, 142306.0, 143270.0, 143813.0, 145399.0, 146337.0, 146349.0, 147509.0, 148136.0, 148367.0, 148510.0, 148737.0, 151201.0, 151324.0, 151549.0, 151767.0, 152267.0, 152903.0, 152916.0, 154364.0, 155671.0, 156667.0, 158703.0, 158786.0, 159306.0, 159613.0, 159719.0, 160620.0, 161856.0, 162372.0, 163185.0, 164038.0, 186175.0]",6111
movie_link,linked_movie_id,int,"[284.0, 5952.0, 8054.0, 13847.0, 19086.0, 28250.0, 49121.0, 62238.0, 71457.0, 71609.0, 75828.0, 85707.0, 100449.0, 114555.0, 124082.0, 128673.0, 131556.0, 133346.0, 138571.0, 138917.0, 138926.0, 138932.0, 142277.0, 142291.0, 142300.0, 148136.0, 151324.0, 151694.0, 152912.0, 155853.0, 163829.0, 172051.0, 186175.0, 202503.0, 218136.0, 227005.0, 227250.0, 255428.0, 260828.0, 300619.0, 314959.0, 329248.0, 354887.0, 378752.0, 396204.0, 440652.0, 464540.0, 469164.0, 482886.0, 498932.0, 516904.0, 535799.0, 547445.0, 564725.0, 582874.0, 606245.0, 629027.0, 654103.0, 672294.0, 681235.0, 699603.0, 731768.0, 764779.0, 785593.0, 800995.0, 824382.0, 839671.0, 859971.0, 879257.0, 896492.0, 905719.0, 905794.0, 905887.0, 917768.0, 942208.0, 981497.0, 1010018.0, 1035115.0, 1051134.0, 1082583.0, 1094446.0, 1124384.0, 1124642.0, 1124949.0, 1129589.0, 1131934.0, 1142579.0, 1162056.0, 1183850.0, 1195020.0, 1198125.0, 1218642.0, 1246801.0, 1269851.0, 1277763.0, 1285322.0, 1304056.0, 1317484.0, 1331011.0, 1345519.0, 1351534.0, 1369606.0, 1379934.0, 1390428.0, 1391197.0, 1398052.0, 1417469.0, 1418206.0, 1422003.0, 1432301.0, 1432470.0, 1432889.0, 1433072.0, 1440807.0, 1450776.0, 1471378.0, 1482873.0, 1491788.0, 1510149.0, 1537563.0, 1570175.0, 1582534.0, 1589671.0, 1614897.0, 1634303.0, 1637336.0, 1639199.0, 1645848.0, 1653068.0, 1658408.0, 1669298.0, 1674423.0, 1674837.0, 1680675.0, 1684072.0, 1689503.0, 1692334.0, 1697561.0, 1704293.0, 1708057.0, 1714297.0, 1715521.0, 1717896.0, 1721400.0, 1727002.0, 1733322.0, 1734902.0, 1743475.0, 1748067.0, 1758186.0, 1762263.0, 1768148.0, 1777332.0, 1783935.0, 1792098.0, 1801862.0, 1811349.0, 1824330.0, 1834312.0, 1840356.0, 1844340.0, 1851357.0, 1860355.0, 1875920.0, 1883393.0, 1890968.0, 1899861.0, 1903725.0, 1912052.0, 1916793.0, 1923317.0, 1927303.0, 1934457.0, 1938944.0, 1949339.0, 1956230.0, 1966155.0, 1983050.0, 1991446.0, 1997177.0, 2006083.0, 2016615.0, 2023317.0, 2045538.0, 2058148.0, 2073974.0, 2085021.0, 2093444.0, 2104300.0, 2110758.0, 2120961.0, 2129104.0, 2135968.0, 2146377.0, 2155165.0, 2169075.0, 2178284.0, 2192810.0, 2200984.0, 2209238.0, 2218843.0, 2225145.0, 2230836.0, 2239983.0, 2247110.0, 2249553.0, 2259912.0, 2265125.0, 2274281.0, 2281668.0, 2289629.0, 2296731.0, 2304239.0, 2310371.0, 2310522.0, 2310576.0, 2311845.0, 2318994.0, 2322819.0, 2333757.0, 2339030.0, 2342494.0, 2343646.0, 2348438.0, 2351090.0, 2355983.0, 2360854.0, 2366544.0, 2370945.0, 2374312.0, 2379282.0, 2382585.0, 2387451.0, 2391635.0, 2394267.0, 2398810.0, 2403218.0, 2407722.0, 2411917.0, 2414517.0, 2418935.0, 2421195.0, 2427366.0, 2429795.0, 2438179.0, 2443131.0, 2448730.0, 2455214.0, 2464769.0, 2476804.0, 2489511.0, 2496495.0, 2504345.0, 2510663.0, 2524994.0]",15879
movie_link,link_type_id,int,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 15.0, 16.0, 17.0]",16
name,id,int,"[1.0, 16614.0, 32488.0, 48935.0, 65483.0, 81829.0, 98625.0, 114787.0, 131103.0, 147480.0, 164052.0, 180515.0, 196962.0, 213086.0, 229813.0, 246179.0, 262614.0, 279067.0, 295462.0, 311881.0, 328239.0, 344371.0, 360795.0, 377292.0, 394073.0, 410214.0, 426653.0, 442855.0, 459410.0, 475685.0, 492126.0, 508803.0, 525145.0, 541572.0, 558064.0, 574466.0, 590875.0, 607148.0, 623487.0, 639738.0, 656158.0, 672821.0, 689304.0, 705642.0, 721966.0, 738032.0, 754839.0, 771073.0, 787151.0, 803628.0, 819996.0, 836396.0, 852916.0, 869351.0, 885835.0, 902117.0, 918536.0, 934956.0, 951320.0, 968064.0, 984190.0, 1000813.0, 1017154.0, 1033484.0, 1049935.0, 1066380.0, 1082793.0, 1098981.0, 1115542.0, 1132113.0, 1148115.0, 1164933.0, 1181174.0, 1197525.0, 1214013.0, 1230495.0, 1246800.0, 1263260.0, 1279633.0, 1296190.0, 1312303.0, 1328836.0, 1345220.0, 1361687.0, 1378230.0, 1394626.0, 1411105.0, 1427286.0, 1443890.0, 1460237.0, 1476554.0, 1492942.0, 1509449.0, 1525831.0, 1542324.0, 1558872.0, 1575289.0, 1591567.0, 1607981.0, 1624432.0, 1640901.0, 1657338.0, 1673728.0, 1689727.0, 1706461.0, 1722633.0, 1739084.0, 1755387.0, 1771629.0, 1788426.0, 1804842.0, 1821281.0, 1837562.0, 1853921.0, 1870505.0, 1886919.0, 1903290.0, 1919827.0, 1936243.0, 1952650.0, 1968925.0, 1985146.0, 2001592.0, 2018204.0, 2034421.0, 2050758.0, 2067231.0, 2083781.0, 2100232.0, 2116694.0, 2132785.0, 2149055.0, 2165722.0, 2181892.0, 2198307.0, 2214708.0, 2231117.0, 2247701.0, 2263932.0, 2280397.0, 2296822.0, 2313334.0, 2329689.0, 2346185.0, 2362596.0, 2378992.0, 2395551.0, 2411858.0, 2428089.0, 2444416.0, 2461182.0, 2477410.0, 2493965.0, 2510328.0, 2526774.0, 2543183.0, 2559642.0, 2576060.0, 2592441.0, 2608878.0, 2625249.0, 2641684.0, 2658092.0, 2674389.0, 2691003.0, 2707202.0, 2723665.0, 2740198.0, 2756534.0, 2772872.0, 2789479.0, 2805950.0, 2822269.0, 2838383.0, 2854796.0, 2871573.0, 2887609.0, 2903763.0, 2920180.0, 2936962.0, 2953084.0, 2969381.0, 2985865.0, 3002343.0, 3018858.0, 3035175.0, 3051571.0, 3067989.0, 3084478.0, 3100886.0, 3117391.0, 3133733.0, 3150030.0, 3166776.0, 3182804.0, 3199454.0, 3215998.0, 3232404.0, 3248817.0, 3264908.0, 3281272.0, 3297710.0, 3314016.0, 3330783.0, 3347256.0, 3363648.0, 3379831.0, 3396131.0, 3412430.0, 3429202.0, 3445545.0, 3461875.0, 3478438.0, 3494941.0, 3511213.0, 3527449.0, 3544209.0, 3560319.0, 3576870.0, 3593308.0, 3609813.0, 3626096.0, 3642665.0, 3658471.0, 3675275.0, 3691395.0, 3708193.0, 3724523.0, 3740998.0, 3757340.0, 3773845.0, 3789892.0, 3806573.0, 3822549.0, 3838993.0, 3855359.0, 3872157.0, 3888633.0, 3904908.0, 3921331.0, 3937692.0, 3954109.0, 3970448.0, 3986871.0, 4003438.0, 4020077.0, 4036097.0, 4052771.0, 4069228.0, 4085348.0, 4101881.0, 4117969.0, 4134268.0, 4151109.0, 4167491.0]",3991355
name,name,string,[],3647786
name,imdb_index,string,[],183
name,imdb_id,int,[],0
name,gender,string,[],2
name,name_pcode_cf,string,[],23229
name,name_pcode_nf,string,[],23054
name,surname_pcode,string,[],4534
name,md5sum,string,[],4167491
person_info,id,int,"[1.0, 11618.0, 23409.0, 34838.0, 46476.0, 58127.0, 69800.0, 81707.0, 93321.0, 104863.0, 116404.0, 128432.0, 140055.0, 151617.0, 163138.0, 174785.0, 186430.0, 198130.0, 209745.0, 221488.0, 233279.0, 244923.0, 256485.0, 268163.0, 279829.0, 291514.0, 303257.0, 315093.0, 326615.0, 338100.0, 349800.0, 361547.0, 373259.0, 384996.0, 396685.0, 408350.0, 419803.0, 431622.0, 443175.0, 455017.0, 466586.0, 478343.0, 489938.0, 501547.0, 513198.0, 524896.0, 536562.0, 548304.0, 559968.0, 571587.0, 583308.0, 594810.0, 606595.0, 618262.0, 629912.0, 641901.0, 653504.0, 665108.0, 676705.0, 688558.0, 700215.0, 711786.0, 723406.0, 734967.0, 746834.0, 758187.0, 769840.0, 781581.0, 793248.0, 804952.0, 816724.0, 828339.0, 840117.0, 851585.0, 863415.0, 875320.0, 886721.0, 898410.0, 910062.0, 921740.0, 933450.0, 945190.0, 956952.0, 968527.0, 980274.0, 991928.0, 1003616.0, 1015293.0, 1027013.0, 1038672.0, 1049866.0, 1061943.0, 1073342.0, 1084830.0, 1096506.0, 1108163.0, 1119960.0, 1131633.0, 1143222.0, 1154905.0, 1166586.0, 1178262.0, 1189870.0, 1201550.0, 1213220.0, 1224985.0, 1236836.0, 1248378.0, 1260068.0, 1271663.0, 1283461.0, 1295181.0, 1306629.0, 1318296.0, 1330154.0, 1341984.0, 1353573.0, 1365310.0, 1376951.0, 1388632.0, 1400112.0, 1411746.0, 1423423.0, 1435053.0, 1446746.0, 1458401.0, 1469940.0, 1481681.0, 1493426.0, 1505096.0, 1516747.0, 1528432.0, 1540051.0, 1551810.0, 1563282.0, 1575099.0, 1586732.0, 1598610.0, 1610299.0, 1621563.0, 1633432.0, 1644949.0, 1656767.0, 1668419.0, 1680084.0, 1691594.0, 1703455.0, 1715045.0, 1726674.0, 1738380.0, 1750052.0, 1761665.0, 1773451.0, 1785199.0, 1796840.0, 1808621.0, 1820288.0, 1831955.0, 1843442.0, 1855155.0, 1866623.0, 1878365.0, 1889951.0, 1901877.0, 1913569.0, 1925279.0, 1936985.0, 1948546.0, 1960274.0, 1972085.0, 1983778.0, 1995034.0, 2006836.0, 2018419.0, 2029960.0, 2041838.0, 2053326.0, 2065021.0, 2076773.0, 2088400.0, 2100094.0, 2111727.0, 2123415.0, 2135053.0, 2146757.0, 2158488.0, 2170407.0, 2182034.0, 2193349.0, 2205025.0, 2216761.0, 2228406.0, 2240089.0, 2251858.0, 2263521.0, 2275198.0, 2286871.0, 2298414.0, 2310310.0, 2321962.0, 2333660.0, 2345047.0, 2356945.0, 2368452.0, 2380179.0, 2391868.0, 2403647.0, 2415163.0, 2427058.0, 2438647.0, 2450346.0, 2462005.0, 2473403.0, 2485183.0, 2497052.0, 2508519.0, 2520218.0, 2531850.0, 2543543.0, 2555186.0, 2566967.0, 2578704.0, 2590344.0, 2601840.0, 2613604.0, 2625214.0, 2637022.0, 2648476.0, 2660079.0, 2671952.0, 2683502.0, 2695163.0, 2706831.0, 2718677.0, 2730386.0, 2742043.0, 2753650.0, 2765294.0, 2776958.0, 2788677.0, 2800309.0, 2812040.0, 2823717.0, 2835388.0, 2846964.0, 2858655.0, 2870427.0, 2882081.0, 2893757.0, 2905309.0, 2917046.0, 2928602.0, 2940363.0, 2951733.0, 2963664.0]",2719575
person_info,person_id,int,"[4.0, 13069.0, 28972.0, 41705.0, 55688.0, 68066.0, 81462.0, 94299.0, 105862.0, 117734.0, 129200.0, 141733.0, 153877.0, 164785.0, 177526.0, 187076.0, 196832.0, 209328.0, 218687.0, 230237.0, 242327.0, 253888.0, 267273.0, 283991.0, 294576.0, 306455.0, 315872.0, 326597.0, 335912.0, 347814.0, 359789.0, 372266.0, 385305.0, 397938.0, 411090.0, 422581.0, 434106.0, 445175.0, 458555.0, 471841.0, 484333.0, 495254.0, 505692.0, 515975.0, 528175.0, 542250.0, 555756.0, 566732.0, 580207.0, 589997.0, 600071.0, 614472.0, 626742.0, 637724.0, 648663.0, 659651.0, 671511.0, 683106.0, 693871.0, 705137.0, 717524.0, 731270.0, 744575.0, 757981.0, 769731.0, 786234.0, 797691.0, 809914.0, 821913.0, 835654.0, 849559.0, 865126.0, 877645.0, 888439.0, 900919.0, 913966.0, 925102.0, 939785.0, 951589.0, 965638.0, 978992.0, 991941.0, 1006071.0, 1016084.0, 1027498.0, 1041377.0, 1054557.0, 1069439.0, 1082525.0, 1095230.0, 1110200.0, 1123201.0, 1136934.0, 1147635.0, 1160607.0, 1175425.0, 1190622.0, 1203586.0, 1216451.0, 1229908.0, 1242915.0, 1253531.0, 1267483.0, 1282108.0, 1292408.0, 1304593.0, 1316940.0, 1329578.0, 1340555.0, 1353075.0, 1368218.0, 1384725.0, 1397682.0, 1408653.0, 1421890.0, 1434585.0, 1448250.0, 1460264.0, 1473556.0, 1484351.0, 1495505.0, 1505444.0, 1520168.0, 1536951.0, 1550171.0, 1563350.0, 1577030.0, 1591032.0, 1605009.0, 1620296.0, 1634344.0, 1645962.0, 1656437.0, 1667367.0, 1678030.0, 1688423.0, 1699042.0, 1713002.0, 1728370.0, 1744778.0, 1757162.0, 1768375.0, 1780187.0, 1792077.0, 1803040.0, 1813580.0, 1824514.0, 1837328.0, 1848898.0, 1860501.0, 1872106.0, 1884314.0, 1897085.0, 1907891.0, 1919626.0, 1931519.0, 1942881.0, 1955263.0, 1967609.0, 1978792.0, 1990667.0, 2002494.0, 2014238.0, 2025362.0, 2038917.0, 2052063.0, 2064304.0, 2077540.0, 2089617.0, 2098684.0, 2110250.0, 2122792.0, 2135685.0, 2149362.0, 2161203.0, 2175979.0, 2186566.0, 2200800.0, 2214370.0, 2225323.0, 2237105.0, 2248768.0, 2258452.0, 2268966.0, 2282734.0, 2296664.0, 2307123.0, 2320402.0, 2332104.0, 2342039.0, 2355960.0, 2369683.0, 2383152.0, 2395710.0, 2406469.0, 2419242.0, 2431768.0, 2444397.0, 2456481.0, 2467721.0, 2480465.0, 2492606.0, 2508833.0, 2521453.0, 2532440.0, 2545001.0, 2556691.0, 2567895.0, 2579698.0, 2592240.0, 2603879.0, 2617141.0, 2629519.0, 2643930.0, 2655811.0, 2666064.0, 2675964.0, 2689211.0, 2707634.0, 2740849.0, 2776252.0, 2811546.0, 2845953.0, 2884382.0, 2923391.0, 2961402.0, 2997018.0, 3032456.0, 3065926.0, 3081959.0, 3097736.0, 3114863.0, 3129713.0, 3149174.0, 3166581.0, 3186296.0, 3205147.0, 3223524.0, 3274061.0, 3327876.0, 3368310.0, 3412322.0, 3472374.0, 3560687.0, 3680079.0, 3808956.0, 3943491.0, 4054694.0, 4101984.0, 4147879.0, 4151765.0, 4155609.0, 4159499.0, 4163463.0, 4167491.0]",536185
person_info,info_type_id,int,"[15.0, 17.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 28.0, 29.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0]",21
person_info,info,string,[],1889145
person_info,note,string,[],49775
role_type,id,int,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]",12
role_type,role,string,[],12
